Beach_Name,Measurement_Timestamp,Water_Temperature,Turbidity,Transducer_Depth,Wave_Height,Wave_Period,Battery_Life,Measurement_Timestamp_Label,Measurement_ID
Osterman Beach,07/03/2014 06:00:00 AM,17.2,1.44,1.365,0.248,5,11,07/03/2014 6:00 AM,OstermanBeach201407030600
Ohio Street Beach,07/03/2014 06:00:00 AM,15.5,2.27,1.786,0.224,3,10.6,07/03/2014 6:00 AM,OhioStreetBeach201407030600
Rainbow Beach,07/03/2014 06:00:00 AM,16.4,1.64,1.636,0.39,4,10.7,07/03/2014 6:00 AM,RainbowBeach201407030600
Calumet Beach,07/03/2014 07:00:00 AM,17.5,1.71,1.435,0.166,4,10.3,07/03/2014 7:00 AM,CalumetBeach201407030700
63rd Street Beach,07/03/2014 07:00:00 AM,15.4,1.61,1.736,0.323,3,10.8,07/03/2014 7:00 AM,63rdStreetBeach201407030700
Montrose Beach,07/03/2014 07:00:00 AM,16.6,1.12,1.642,0.249,4,10.5,07/03/2014 7:00 AM,MontroseBeach201407030700
Osterman Beach,07/03/2014 07:00:00 AM,17.2,1.22,1.32,0.211,5,11,07/03/2014 7:00 AM,OstermanBeach201407030700
Ohio Street Beach,07/03/2014 07:00:00 AM,15.5,2.02,1.71,0.194,3,10.6,07/03/2014 7:00 AM,OhioStreetBeach201407030700
Rainbow Beach,07/03/2014 07:00:00 AM,16.4,3.86,1.504,0.336,4,10.7,07/03/2014 7:00 AM,RainbowBeach201407030700
Calumet Beach,07/03/2014 09:00:00 AM,17.8,1.2,1.541,0.152,3,10.3,07/03/2014 9:00 AM,CalumetBeach201407030900
63rd Street Beach,07/03/2014 09:00:00 AM,16.5,0.61,1.873,0.259,4,10.8,07/03/2014 9:00 AM,63rdStreetBeach201407030900
Montrose Beach,07/03/2014 09:00:00 AM,16.9,1.19,1.741,0.21,4,10.5,07/03/2014 9:00 AM,MontroseBeach201407030900
Osterman Beach,07/03/2014 09:00:00 AM,17.4,1.31,1.413,0.18,4,11,07/03/2014 9:00 AM,OstermanBeach201407030900
Ohio Street Beach,07/03/2014 09:00:00 AM,15.4,0.87,1.796,0.148,5,10.6,07/03/2014 9:00 AM,OhioStreetBeach201407030900
Calumet Beach,07/03/2014 10:00:00 AM,18.1,1.98,1.415,0.123,3,10.3,07/03/2014 10:00 AM,CalumetBeach201407031000
63rd Street Beach,07/03/2014 10:00:00 AM,16.7,0.65,1.733,0.224,5,10.8,07/03/2014 10:00 AM,63rdStreetBeach201407031000
Montrose Beach,07/03/2014 10:00:00 AM,17.1,0.95,1.676,0.222,4,10.5,07/03/2014 10:00 AM,MontroseBeach201407031000
Osterman Beach,07/03/2014 10:00:00 AM,17.6,1.31,1.351,0.171,4,11,07/03/2014 10:00 AM,OstermanBeach201407031000
Ohio Street Beach,07/03/2014 10:00:00 AM,15.7,1.94,1.723,0.142,5,10.6,07/03/2014 10:00 AM,OhioStreetBeach201407031000
Rainbow Beach,07/03/2014 09:00:00 AM,16.8,1.45,1.667,0.253,4,10.6,07/03/2014 9:00 AM,RainbowBeach201407030900
Calumet Beach,07/03/2014 11:00:00 AM,18.3,1.4,1.458,0.125,5,10.3,07/03/2014 11:00 AM,CalumetBeach201407031100
63rd Street Beach,07/03/2014 11:00:00 AM,16.9,0.62,1.791,0.224,4,10.8,07/03/2014 11:00 AM,63rdStreetBeach201407031100
Montrose Beach,07/03/2014 11:00:00 AM,17.3,1.02,1.745,0.215,5,10.4,07/03/2014 11:00 AM,MontroseBeach201407031100
Osterman Beach,07/03/2014 11:00:00 AM,17.8,1.07,1.438,0.168,5,11,07/03/2014 11:00 AM,OstermanBeach201407031100
Ohio Street Beach,07/03/2014 11:00:00 AM,16.2,1.65,1.773,0.154,4,10.6,07/03/2014 11:00 AM,OhioStreetBeach201407031100
Calumet Beach,07/03/2014 12:00:00 PM,18.1,1.34,1.54,0.122,4,10.3,07/03/2014 12:00 PM,CalumetBeach201407031200
63rd Street Beach,07/03/2014 12:00:00 PM,17.1,0.59,1.807,0.227,5,10.8,07/03/2014 12:00 PM,63rdStreetBeach201407031200
Montrose Beach,07/03/2014 12:00:00 PM,17.6,1.12,1.644,0.198,4,10.5,07/03/2014 12:00 PM,MontroseBeach201407031200
Osterman Beach,07/03/2014 12:00:00 PM,18.1,1.6,1.332,0.183,4,11,07/03/2014 12:00 PM,OstermanBeach201407031200
Ohio Street Beach,07/03/2014 12:00:00 PM,17.3,1.57,1.689,0.169,4,10.6,07/03/2014 12:00 PM,OhioStreetBeach201407031200
Rainbow Beach,07/03/2014 11:00:00 AM,17.2,1.74,1.57,0.247,5,9.3,07/03/2014 11:00 AM,RainbowBeach201407031100
Calumet Beach,07/03/2014 01:00:00 PM,18.4,1.43,1.486,0.129,5,10.3,07/03/2014 1:00 PM,CalumetBeach201407031300
63rd Street Beach,07/03/2014 01:00:00 PM,17.4,0.58,1.748,0.219,4,10.8,07/03/2014 1:00 PM,63rdStreetBeach201407031300
Montrose Beach,07/03/2014 01:00:00 PM,18,0.89,1.66,0.196,4,10.4,07/03/2014 1:00 PM,MontroseBeach201407031300
Ohio Street Beach,07/03/2014 01:00:00 PM,18.2,1.14,1.723,0.167,4,10.6,07/03/2014 1:00 PM,OhioStreetBeach201407031300
Rainbow Beach,07/03/2014 01:00:00 PM,17.9,1.9,1.544,0.245,5,10.6,07/03/2014 1:00 PM,RainbowBeach201407031300
Calumet Beach,07/03/2014 02:00:00 PM,18.7,2.17,1.54,0.154,2,10.3,07/03/2014 2:00 PM,CalumetBeach201407031400
63rd Street Beach,07/03/2014 02:00:00 PM,17.7,0.8,1.861,0.255,4,10.8,07/03/2014 2:00 PM,63rdStreetBeach201407031400
Montrose Beach,07/03/2014 02:00:00 PM,18.3,0.9,1.69,0.235,4,10.5,07/03/2014 2:00 PM,MontroseBeach201407031400
Ohio Street Beach,07/03/2014 02:00:00 PM,18,1.03,1.789,0.161,4,10.6,07/03/2014 2:00 PM,OhioStreetBeach201407031400
Rainbow Beach,07/03/2014 02:00:00 PM,18.6,2.51,1.659,0.257,5,10.7,07/03/2014 2:00 PM,RainbowBeach201407031400
Osterman Beach,07/03/2014 01:00:00 PM,18.4,1.07,1.344,0.179,3,11,07/03/2014 1:00 PM,OstermanBeach201407031300
Calumet Beach,07/03/2014 03:00:00 PM,19.2,1.97,1.508,0.157,2,10.3,07/03/2014 3:00 PM,CalumetBeach201407031500
63rd Street Beach,07/03/2014 03:00:00 PM,18.9,1.63,1.828,0.263,3,10.8,07/03/2014 3:00 PM,63rdStreetBeach201407031500
63rd Street Beach,07/04/2014 01:00:00 AM,17.9,0.8,1.826,0.146,4,10.8,07/04/2014 1:00 AM,63rdStreetBeach201407040100
Montrose Beach,07/03/2014 03:00:00 PM,19,0.91,1.655,0.232,4,10.5,07/03/2014 3:00 PM,MontroseBeach201407031500
Osterman Beach,07/03/2014 03:00:00 PM,19.7,1.44,1.342,0.216,2,11,07/03/2014 3:00 PM,OstermanBeach201407031500
Ohio Street Beach,07/03/2014 03:00:00 PM,18.4,0.96,1.725,0.173,4,10.6,07/03/2014 3:00 PM,OhioStreetBeach201407031500
Rainbow Beach,07/03/2014 03:00:00 PM,18.6,2.2,1.616,0.268,4,8.3,07/03/2014 3:00 PM,RainbowBeach201407031500
Calumet Beach,07/03/2014 04:00:00 PM,19.9,2.34,1.546,0.148,2,10.3,07/03/2014 4:00 PM,CalumetBeach201407031600
63rd Street Beach,07/03/2014 04:00:00 PM,19.5,2.7,1.821,0.27,4,10.8,07/03/2014 4:00 PM,63rdStreetBeach201407031600
Montrose Beach,07/03/2014 04:00:00 PM,19.5,1.21,1.688,0.238,4,10.5,07/03/2014 4:00 PM,MontroseBeach201407031600
Osterman Beach,07/03/2014 04:00:00 PM,20.5,1.62,1.361,0.198,3,11,07/03/2014 4:00 PM,OstermanBeach201407031600
Ohio Street Beach,07/03/2014 04:00:00 PM,18.9,0.96,1.77,0.165,4,10.6,07/03/2014 4:00 PM,OhioStreetBeach201407031600
Rainbow Beach,07/03/2014 04:00:00 PM,18.9,1.98,1.631,0.251,4,10.7,07/03/2014 4:00 PM,RainbowBeach201407031600
Calumet Beach,07/03/2014 05:00:00 PM,20.2,2.25,1.513,0.135,4,10.3,07/03/2014 5:00 PM,CalumetBeach201407031700
63rd Street Beach,07/03/2014 05:00:00 PM,19.6,2.02,1.835,0.243,4,10.8,07/03/2014 5:00 PM,63rdStreetBeach201407031700
Montrose Beach,07/03/2014 05:00:00 PM,20,1.35,1.72,0.226,4,10.5,07/03/2014 5:00 PM,MontroseBeach201407031700
Osterman Beach,07/03/2014 05:00:00 PM,20.2,1.72,1.407,0.189,4,11,07/03/2014 5:00 PM,OstermanBeach201407031700
Ohio Street Beach,07/03/2014 05:00:00 PM,19.3,1.02,1.767,0.185,2,10.6,07/03/2014 5:00 PM,OhioStreetBeach201407031700
Calumet Beach,07/03/2014 06:00:00 PM,20.4,2.13,1.474,0.13,4,10.3,07/03/2014 6:00 PM,CalumetBeach201407031800
63rd Street Beach,07/03/2014 06:00:00 PM,20,3.02,1.76,0.223,3,10.8,07/03/2014 6:00 PM,63rdStreetBeach201407031800
Montrose Beach,07/03/2014 06:00:00 PM,19.6,1.18,1.672,0.227,4,10.5,07/03/2014 6:00 PM,MontroseBeach201407031800
Osterman Beach,07/03/2014 06:00:00 PM,19.7,1.12,1.354,0.181,4,11,07/03/2014 6:00 PM,OstermanBeach201407031800
Ohio Street Beach,07/03/2014 06:00:00 PM,18.5,1.08,1.723,0.175,3,10.6,07/03/2014 6:00 PM,OhioStreetBeach201407031800
Calumet Beach,07/03/2014 07:00:00 PM,20.6,1.91,1.51,0.126,4,10.3,07/03/2014 7:00 PM,CalumetBeach201407031900
63rd Street Beach,07/03/2014 07:00:00 PM,19,1.19,1.865,0.216,4,10.8,07/03/2014 7:00 PM,63rdStreetBeach201407031900
Rainbow Beach,07/03/2014 05:00:00 PM,19,1.54,1.627,0.238,4,10.7,07/03/2014 5:00 PM,RainbowBeach201407031700
Calumet Beach,07/04/2014 01:00:00 AM,18.7,2,1.533,0.087,4,10.3,07/04/2014 1:00 AM,CalumetBeach201407040100
Montrose Beach,07/03/2014 07:00:00 PM,19.1,1.04,1.783,0.19,4,10.5,07/03/2014 7:00 PM,MontroseBeach201407031900
Osterman Beach,07/03/2014 07:00:00 PM,18.9,1.06,1.455,0.166,4,11,07/03/2014 7:00 PM,OstermanBeach201407031900
Ohio Street Beach,07/03/2014 07:00:00 PM,17.7,1.14,1.857,0.169,4,10.6,07/03/2014 7:00 PM,OhioStreetBeach201407031900
Calumet Beach,07/03/2014 08:00:00 PM,20.8,2.06,1.491,0.111,4,10.3,07/03/2014 8:00 PM,CalumetBeach201407032000
63rd Street Beach,07/03/2014 08:00:00 PM,18.9,1.95,1.795,0.196,4,10.8,07/03/2014 8:00 PM,63rdStreetBeach201407032000
Montrose Beach,07/03/2014 08:00:00 PM,18.5,0.94,1.691,0.19,2,10.5,07/03/2014 8:00 PM,MontroseBeach201407032000
Osterman Beach,07/03/2014 08:00:00 PM,18.4,1.14,1.371,0.162,3,11,07/03/2014 8:00 PM,OstermanBeach201407032000
Ohio Street Beach,07/03/2014 08:00:00 PM,16.9,0.76,1.768,0.148,4,10.6,07/03/2014 8:00 PM,OhioStreetBeach201407032000
Calumet Beach,07/03/2014 09:00:00 PM,19.3,2.1,1.56,0.114,4,10.3,07/03/2014 9:00 PM,CalumetBeach201407032100
63rd Street Beach,07/03/2014 09:00:00 PM,18.7,1.7,1.873,0.182,4,10.8,07/03/2014 9:00 PM,63rdStreetBeach201407032100
Montrose Beach,07/03/2014 09:00:00 PM,18.5,0.99,1.723,0.173,4,10.5,07/03/2014 9:00 PM,MontroseBeach201407032100
Osterman Beach,07/03/2014 09:00:00 PM,18.4,1.06,1.416,0.147,4,11,07/03/2014 9:00 PM,OstermanBeach201407032100
Ohio Street Beach,07/03/2014 09:00:00 PM,16.5,0.63,1.792,0.131,4,10.6,07/03/2014 9:00 PM,OhioStreetBeach201407032100
Rainbow Beach,07/03/2014 09:00:00 PM,18.6,1.41,1.681,0.192,3,9.1,07/03/2014 9:00 PM,RainbowBeach201407032100
Calumet Beach,07/03/2014 10:00:00 PM,19.3,3.15,1.476,0.109,4,10.3,07/03/2014 10:00 PM,CalumetBeach201407032200
63rd Street Beach,07/03/2014 10:00:00 PM,18.4,1.42,1.772,0.172,4,10.8,07/03/2014 10:00 PM,63rdStreetBeach201407032200
Montrose Beach,07/03/2014 10:00:00 PM,18.1,0.93,1.719,0.133,4,10.4,07/03/2014 10:00 PM,MontroseBeach201407032200
Osterman Beach,07/03/2014 10:00:00 PM,18.1,0.93,1.394,0.14,4,11,07/03/2014 10:00 PM,OstermanBeach201407032200
Ohio Street Beach,07/03/2014 10:00:00 PM,16.4,0.68,1.767,0.12,3,10.6,07/03/2014 10:00 PM,OhioStreetBeach201407032200
Rainbow Beach,07/03/2014 10:00:00 PM,18.4,1.32,1.578,0.175,4,10.7,07/03/2014 10:00 PM,RainbowBeach201407032200
Calumet Beach,07/03/2014 11:00:00 PM,18.9,2.42,1.477,0.129,3,10.3,07/03/2014 11:00 PM,CalumetBeach201407032300
63rd Street Beach,07/03/2014 11:00:00 PM,18,0.91,1.79,0.151,4,10.8,07/03/2014 11:00 PM,63rdStreetBeach201407032300
Montrose Beach,07/03/2014 11:00:00 PM,18,1.03,1.66,0.162,4,10.5,07/03/2014 11:00 PM,MontroseBeach201407032300
Osterman Beach,07/03/2014 11:00:00 PM,18.1,0.88,1.35,0.129,3,11,07/03/2014 11:00 PM,OstermanBeach201407032300
Ohio Street Beach,07/03/2014 11:00:00 PM,16.3,0.61,1.712,0.1,3,10.6,07/03/2014 11:00 PM,OhioStreetBeach201407032300
Rainbow Beach,07/03/2014 11:00:00 PM,18.3,1.33,1.583,0.159,4,9.9,07/03/2014 11:00 PM,RainbowBeach201407032300
Calumet Beach,07/04/2014 12:00:00 AM,18.8,1.99,1.549,0.097,3,10.3,07/04/2014 12:00 AM,CalumetBeach201407042400
63rd Street Beach,07/04/2014 12:00:00 AM,17.9,0.74,1.869,0.147,4,10.8,07/04/2014 12:00 AM,63rdStreetBeach201407042400
Montrose Beach,07/04/2014 12:00:00 AM,17.6,0.85,1.737,0.138,8,10.5,07/04/2014 12:00 AM,MontroseBeach201407042400
Osterman Beach,07/04/2014 12:00:00 AM,18,1.01,1.411,0.124,7,11,07/04/2014 12:00 AM,OstermanBeach201407042400
Ohio Street Beach,07/04/2014 12:00:00 AM,16.2,0.69,1.832,0.156,2,10.6,07/04/2014 12:00 AM,OhioStreetBeach201407042400
Rainbow Beach,07/04/2014 12:00:00 AM,18.2,1.24,1.667,0.145,3,10.7,07/04/2014 12:00 AM,RainbowBeach201407042400
Montrose Beach,07/04/2014 01:00:00 AM,17.4,0.79,1.675,0.12,3,10.4,07/04/2014 1:00 AM,MontroseBeach201407040100
Osterman Beach,07/04/2014 01:00:00 AM,17.7,0.89,1.359,0.107,3,11,07/04/2014 1:00 AM,OstermanBeach201407040100
Ohio Street Beach,07/04/2014 01:00:00 AM,16.2,0.59,1.775,0.088,3,10.6,07/04/2014 1:00 AM,OhioStreetBeach201407040100
Rainbow Beach,07/04/2014 01:00:00 AM,18,1.41,1.609,0.142,4,10.4,07/04/2014 1:00 AM,RainbowBeach201407040100
Calumet Beach,07/04/2014 02:00:00 AM,18.7,1.93,1.54,0.082,5,10.3,07/04/2014 2:00 AM,CalumetBeach201407040200
63rd Street Beach,07/04/2014 02:00:00 AM,17.8,0.72,1.861,0.134,6,10.8,07/04/2014 2:00 AM,63rdStreetBeach201407040200
Montrose Beach,07/04/2014 02:00:00 AM,17.2,0.7,1.719,0.114,4,10.5,07/04/2014 2:00 AM,MontroseBeach201407040200
Osterman Beach,07/04/2014 02:00:00 AM,17.5,0.8,1.4,0.109,3,11,07/04/2014 2:00 AM,OstermanBeach201407040200
Ohio Street Beach,07/04/2014 02:00:00 AM,16.1,0.83,1.795,0.088,4,10.6,07/04/2014 2:00 AM,OhioStreetBeach201407040200
Rainbow Beach,07/04/2014 02:00:00 AM,17.9,1.17,1.651,0.139,3,10.6,07/04/2014 2:00 AM,RainbowBeach201407040200
Calumet Beach,07/04/2014 03:00:00 AM,18.6,1.93,1.488,0.074,3,10.3,07/04/2014 3:00 AM,CalumetBeach201407040300
63rd Street Beach,07/04/2014 03:00:00 AM,17.7,0.71,1.817,0.128,4,10.8,07/04/2014 3:00 AM,63rdStreetBeach201407040300
Montrose Beach,07/04/2014 03:00:00 AM,17.3,0.8,1.763,0.115,4,10.4,07/04/2014 3:00 AM,MontroseBeach201407040300
Osterman Beach,07/04/2014 03:00:00 AM,17.4,0.89,1.437,0.102,4,11,07/04/2014 3:00 AM,OstermanBeach201407040300
Ohio Street Beach,07/04/2014 03:00:00 AM,16.1,0.53,1.831,0.086,4,10.6,07/04/2014 3:00 AM,OhioStreetBeach201407040300
Calumet Beach,07/04/2014 04:00:00 AM,18.5,2.16,1.508,0.069,3,10.3,07/04/2014 4:00 AM,CalumetBeach201407040400
63rd Street Beach,07/04/2014 04:00:00 AM,17.6,0.87,1.822,0.115,4,10.8,07/04/2014 4:00 AM,63rdStreetBeach201407040400
Montrose Beach,07/04/2014 04:00:00 AM,17.3,0.66,1.752,0.097,4,10.4,07/04/2014 4:00 AM,MontroseBeach201407040400
Osterman Beach,07/04/2014 04:00:00 AM,17.3,0.78,1.436,0.098,9,11,07/04/2014 4:00 AM,OstermanBeach201407040400
Ohio Street Beach,07/04/2014 04:00:00 AM,16,0.47,1.8,0.086,4,10.6,07/04/2014 4:00 AM,OhioStreetBeach201407040400
Rainbow Beach,07/04/2014 03:00:00 AM,17.6,1.38,1.606,0.127,6,10.6,07/04/2014 3:00 AM,RainbowBeach201407040300
Calumet Beach,07/04/2014 05:00:00 AM,18.4,2.15,1.553,0.066,3,10.3,07/04/2014 5:00 AM,CalumetBeach201407040500
63rd Street Beach,07/04/2014 05:00:00 AM,17.4,0.75,1.874,0.119,5,10.8,07/04/2014 5:00 AM,63rdStreetBeach201407040500
Montrose Beach,07/04/2014 05:00:00 AM,17.2,0.62,1.747,0.094,10,10.4,07/04/2014 5:00 AM,MontroseBeach201407040500
Osterman Beach,07/04/2014 05:00:00 AM,17.1,0.71,1.414,0.082,4,11,07/04/2014 5:00 AM,OstermanBeach201407040500
Ohio Street Beach,07/04/2014 05:00:00 AM,16,0.52,1.813,0.083,3,10.6,07/04/2014 5:00 AM,OhioStreetBeach201407040500
Rainbow Beach,07/04/2014 05:00:00 AM,17.3,1.12,1.671,0.106,4,10.6,07/04/2014 5:00 AM,RainbowBeach201407040500
Calumet Beach,07/04/2014 06:00:00 AM,18.3,1.9,1.56,0.062,4,10.3,07/04/2014 6:00 AM,CalumetBeach201407040600
63rd Street Beach,07/04/2014 06:00:00 AM,17.3,0.68,1.903,0.121,4,10.8,07/04/2014 6:00 AM,63rdStreetBeach201407040600
Montrose Beach,07/04/2014 06:00:00 AM,17,0.6,1.755,0.113,8,10.4,07/04/2014 6:00 AM,MontroseBeach201407040600
Osterman Beach,07/04/2014 06:00:00 AM,17.1,0.9,1.439,0.111,8,11,07/04/2014 6:00 AM,OstermanBeach201407040600
Ohio Street Beach,07/04/2014 06:00:00 AM,15.9,0.42,1.804,0.078,4,10.6,07/04/2014 6:00 AM,OhioStreetBeach201407040600
Rainbow Beach,07/04/2014 06:00:00 AM,17.1,1.04,1.689,0.109,4,10.6,07/04/2014 6:00 AM,RainbowBeach201407040600
Calumet Beach,07/04/2014 07:00:00 AM,18.4,1.84,1.607,0.07,4,10.3,07/04/2014 7:00 AM,CalumetBeach201407040700
63rd Street Beach,07/04/2014 07:00:00 AM,17.1,0.74,1.9,0.11,8,10.8,07/04/2014 7:00 AM,63rdStreetBeach201407040700
Montrose Beach,07/04/2014 07:00:00 AM,16.9,0.51,1.79,0.104,6,10.4,07/04/2014 7:00 AM,MontroseBeach201407040700
Osterman Beach,07/04/2014 07:00:00 AM,17,1.11,1.47,0.093,6,11,07/04/2014 7:00 AM,OstermanBeach201407040700
Ohio Street Beach,07/04/2014 07:00:00 AM,16,0.43,1.861,0.087,7,10.6,07/04/2014 7:00 AM,OhioStreetBeach201407040700
Rainbow Beach,07/04/2014 07:00:00 AM,17.1,1.04,1.699,0.104,4,10.4,07/04/2014 7:00 AM,RainbowBeach201407040700
Calumet Beach,07/04/2014 08:00:00 AM,18.5,1.56,1.566,0.078,3,10.3,07/04/2014 8:00 AM,CalumetBeach201407040800
63rd Street Beach,07/04/2014 08:00:00 AM,17,0.76,1.837,0.105,7,10.8,07/04/2014 8:00 AM,63rdStreetBeach201407040800
Montrose Beach,07/04/2014 08:00:00 AM,16.9,0.46,1.769,0.109,3,10.4,07/04/2014 8:00 AM,MontroseBeach201407040800
Osterman Beach,07/04/2014 08:00:00 AM,17,0.86,1.46,0.105,4,11,07/04/2014 8:00 AM,OstermanBeach201407040800
Ohio Street Beach,07/04/2014 08:00:00 AM,16.1,0.62,1.797,0.099,4,10.6,07/04/2014 8:00 AM,OhioStreetBeach201407040800
Rainbow Beach,07/04/2014 08:00:00 AM,17.1,1.02,1.656,0.098,4,10.6,07/04/2014 8:00 AM,RainbowBeach201407040800
Calumet Beach,07/04/2014 09:00:00 AM,18.5,1.48,1.541,0.09,3,10.3,07/04/2014 9:00 AM,CalumetBeach201407040900
63rd Street Beach,07/04/2014 09:00:00 AM,16.9,0.86,1.834,0.169,2,10.8,07/04/2014 9:00 AM,63rdStreetBeach201407040900
Montrose Beach,07/04/2014 09:00:00 AM,17.1,0.42,1.813,0.167,2,10.4,07/04/2014 9:00 AM,MontroseBeach201407040900
Osterman Beach,07/04/2014 09:00:00 AM,17.1,0.72,1.493,0.136,2,11,07/04/2014 9:00 AM,OstermanBeach201407040900
Ohio Street Beach,07/04/2014 09:00:00 AM,16.3,0.38,1.82,0.159,2,10.6,07/04/2014 9:00 AM,OhioStreetBeach201407040900
Rainbow Beach,07/04/2014 09:00:00 AM,17.3,0.96,1.638,0.145,3,10.6,07/04/2014 9:00 AM,RainbowBeach201407040900
Calumet Beach,07/04/2014 10:00:00 AM,18.8,1.44,1.638,0.103,4,10.2,07/04/2014 10:00 AM,CalumetBeach201407041000
63rd Street Beach,07/04/2014 10:00:00 AM,17,0.89,1.906,0.18,2,10.8,07/04/2014 10:00 AM,63rdStreetBeach201407041000
Montrose Beach,07/04/2014 10:00:00 AM,17.3,0.41,1.763,0.208,2,10.4,07/04/2014 10:00 AM,MontroseBeach201407041000
Osterman Beach,07/04/2014 10:00:00 AM,17.3,0.83,1.436,0.161,2,11,07/04/2014 10:00 AM,OstermanBeach201407041000
Ohio Street Beach,07/04/2014 10:00:00 AM,16.6,0.42,1.826,0.179,2,10.6,07/04/2014 10:00 AM,OhioStreetBeach201407041000
Rainbow Beach,07/04/2014 10:00:00 AM,17.5,0.89,1.706,0.196,2,8.8,07/04/2014 10:00 AM,RainbowBeach201407041000
Calumet Beach,07/04/2014 11:00:00 AM,19,1.36,1.582,0.12,2,10.2,07/04/2014 11:00 AM,CalumetBeach201407041100
63rd Street Beach,07/04/2014 11:00:00 AM,17.2,0.75,1.891,0.22,2,10.8,07/04/2014 11:00 AM,63rdStreetBeach201407041100
Montrose Beach,07/04/2014 11:00:00 AM,17.7,0.35,1.747,0.187,2,10.4,07/04/2014 11:00 AM,MontroseBeach201407041100
Osterman Beach,07/04/2014 11:00:00 AM,17.6,0.76,1.423,0.146,2,11,07/04/2014 11:00 AM,OstermanBeach201407041100
Ohio Street Beach,07/04/2014 11:00:00 AM,17,0.5,1.812,0.184,2,10.6,07/04/2014 11:00 AM,OhioStreetBeach201407041100
Rainbow Beach,07/04/2014 11:00:00 AM,17.9,1.03,1.693,0.212,2,10.6,07/04/2014 11:00 AM,RainbowBeach201407041100
Calumet Beach,07/04/2014 12:00:00 PM,19.3,1.27,1.576,0.115,3,10.3,07/04/2014 12:00 PM,CalumetBeach201407041200
63rd Street Beach,07/04/2014 12:00:00 PM,17.3,0.65,1.911,0.197,3,10.8,07/04/2014 12:00 PM,63rdStreetBeach201407041200
Montrose Beach,07/04/2014 12:00:00 PM,18,0.32,1.762,0.172,2,10.4,07/04/2014 12:00 PM,MontroseBeach201407041200
Osterman Beach,07/04/2014 12:00:00 PM,17.9,0.72,1.435,0.155,4,11,07/04/2014 12:00 PM,OstermanBeach201407041200
Ohio Street Beach,07/04/2014 12:00:00 PM,17.6,0.36,1.829,0.172,3,10.6,07/04/2014 12:00 PM,OhioStreetBeach201407041200
Rainbow Beach,07/04/2014 12:00:00 PM,18.2,0.85,1.709,0.191,3,10.6,07/04/2014 12:00 PM,RainbowBeach201407041200
Calumet Beach,07/04/2014 01:00:00 PM,19.7,1.24,1.523,0.155,2,10.2,07/04/2014 1:00 PM,CalumetBeach201407041300
63rd Street Beach,07/04/2014 01:00:00 PM,17.6,0.57,1.856,0.217,3,10.8,07/04/2014 1:00 PM,63rdStreetBeach201407041300
Montrose Beach,07/04/2014 01:00:00 PM,18.5,0.35,1.755,0.239,2,10.4,07/04/2014 1:00 PM,MontroseBeach201407041300
Osterman Beach,07/04/2014 01:00:00 PM,18.2,0.47,1.438,0.179,3,11,07/04/2014 1:00 PM,OstermanBeach201407041300
Ohio Street Beach,07/04/2014 01:00:00 PM,18.6,0.59,1.813,0.221,3,10.6,07/04/2014 1:00 PM,OhioStreetBeach201407041300
Rainbow Beach,07/04/2014 01:00:00 PM,19.1,0.84,1.646,0.206,3,10.6,07/04/2014 1:00 PM,RainbowBeach201407041300
Calumet Beach,07/04/2014 02:00:00 PM,20.2,1.31,1.543,0.116,2,10.2,07/04/2014 2:00 PM,CalumetBeach201407041400
63rd Street Beach,07/04/2014 02:00:00 PM,18.2,0.46,1.878,0.177,3,10.8,07/04/2014 2:00 PM,63rdStreetBeach201407041400
Montrose Beach,07/04/2014 02:00:00 PM,18.8,0.28,1.802,0.197,3,10.4,07/04/2014 2:00 PM,MontroseBeach201407041400
Osterman Beach,07/04/2014 02:00:00 PM,18.9,0.62,1.489,0.167,3,11,07/04/2014 2:00 PM,OstermanBeach201407041400
Ohio Street Beach,07/04/2014 02:00:00 PM,18.8,0.28,1.853,0.195,3,10.6,07/04/2014 2:00 PM,OhioStreetBeach201407041400
Rainbow Beach,07/04/2014 02:00:00 PM,19.3,0.72,1.657,0.187,2,10.6,07/04/2014 2:00 PM,RainbowBeach201407041400
Calumet Beach,07/04/2014 03:00:00 PM,20.6,1.6,1.6,0.12,6,10.2,07/04/2014 3:00 PM,CalumetBeach201407041500
63rd Street Beach,07/04/2014 03:00:00 PM,19.7,0.54,1.89,0.183,4,10.8,07/04/2014 3:00 PM,63rdStreetBeach201407041500
Montrose Beach,07/04/2014 03:00:00 PM,20.1,0.26,1.764,0.166,10,10.4,07/04/2014 3:00 PM,MontroseBeach201407041500
Osterman Beach,07/04/2014 03:00:00 PM,19.3,0.77,1.432,0.144,3,11,07/04/2014 3:00 PM,OstermanBeach201407041500
Ohio Street Beach,07/04/2014 03:00:00 PM,19.7,0.44,1.83,0.158,3,10.6,07/04/2014 3:00 PM,OhioStreetBeach201407041500
Calumet Beach,07/04/2014 04:00:00 PM,21.1,2.03,1.573,0.137,2,10.2,07/04/2014 4:00 PM,CalumetBeach201407041600
63rd Street Beach,07/04/2014 04:00:00 PM,20.4,0.71,1.852,0.191,3,10.8,07/04/2014 4:00 PM,63rdStreetBeach201407041600
Montrose Beach,07/04/2014 04:00:00 PM,21.3,0.78,1.741,0.177,4,10.4,07/04/2014 4:00 PM,MontroseBeach201407041600
Osterman Beach,07/04/2014 04:00:00 PM,19.7,0.65,1.423,0.169,5,11,07/04/2014 4:00 PM,OstermanBeach201407041600
